shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
S510082,40.5963059634,-74.0618300997,230008
S510082,40.5964514432,-74.0618194319,230009
S510082,40.5965557239,-74.0618591379,230010
S510082,40.5968410658,-74.0620754547,230011
S510082,40.5969069124,-74.0621280887,230012
S510082,40.5969069124,-74.0621280887,240001
S510082,40.5973486318,-74.0624828284,240002
S510082,40.597861682,-74.0628974153,240003
S510082,40.5983637574,-74.0633011953,240004
S510082,40.5989344212,-74.0637590617,240005
S510082,40.5991848896,-74.0630016504,240006
S510082,40.5991848896,-74.0630016504,250001
S510082,40.5992451003,-74.0628194964,250002
S510082,40.5995420263,-74.0619195209,250003
S510082,40.6002054165,-74.0598974233,250004
S510082,40.6002054165,-74.0598974233,260001
S510082,40.6002540767,-74.0597487433,260002
S510082,40.6006252076,-74.0586147359,260003
S510082,40.6012134829,-74.0568435064,260004
S510082,40.601249247,-74.0566778857,260005
S510082,40.6022946332,-74.0574422208,260006
S510082,40.6023632278,-74.0574926962,260007
S510082,40.6023769463,-74.0575035115,260008
S510082,40.602464749,-74.0575648071,260009
S510082,40.602472978,-74.0575756178,260010
S510082,40.6025305987,-74.0576152804,260011
S510082,40.6027147069,-74.0577494036,260012
S510082,40.6027147069,-74.0577494036,270001
S510082,40.6028077213,-74.0578171865,270002
S510082,40.6028982722,-74.057871283,270003
S510082,40.6042202144,-74.058852695,270004
S510082,40.6042202144,-74.058852695,280001
S510082,40.6046076312,-74.0591404197,280002
S510082,40.6055196503,-74.0598157589,280003
S510082,40.6055196503,-74.0598157589,290001
S510082,40.6056008648,-74.0598759741,290002
S510082,40.6059822457,-74.0601536214,290003
S510082,40.6062758192,-74.060380773,290004
S510082,40.6063526468,-74.060431262,290005
S510082,40.6066956146,-74.0606800694,290006
S510082,40.6070989347,-74.0609901587,290007
S510082,40.6076493295,-74.061385021,290008
S510082,40.6076493295,-74.061385021,300001
S510082,40.6077574328,-74.0614625519,300002
S510082,40.6084817728,-74.0619926395,300003
S510082,40.6085832911,-74.0620647639,300004
S510082,40.6085832911,-74.0620647639,300005
S510082,40.6085832911,-74.0620647639,310001
S510082,40.6092362853,-74.0625551808,310002
S510082,40.609357005,-74.0626489342,310003
S510082,40.6096917374,-74.0628905533,310004
S510082,40.6100429301,-74.0631465967,310005
S510082,40.6103008352,-74.0633377255,310006
S510082,40.6103611943,-74.0633853239,310007
S510082,40.6103611943,-74.0633853239,320001
S510082,40.6103968611,-74.0634134503,320002
S510082,40.6107453098,-74.063665895,320003
S510082,40.6114740265,-74.0642043183,320004
S510082,40.6114740265,-74.0642043183,330001
S510082,40.6115409717,-74.0642537255,330002
S510082,40.6118043645,-74.0644448681,330003
S510082,40.6122213982,-74.0647550172,330004
S510082,40.6125012507,-74.0649605866,330005
S510082,40.6133517789,-74.0655881213,330006
S510082,40.6139444021,-74.0660270422,330007
S510082,40.6139444021,-74.0660270422,340001
S510082,40.6140870703,-74.0661327162,340002
S510082,40.6149513097,-74.0667711,340003
S510082,40.6150418479,-74.0668396259,340004
S510082,40.6156426978,-74.0672832598,340005
S510082,40.6158363966,-74.0674253698,340006
S510082,40.6158363966,-74.0674253698,350001
S510082,40.6162764706,-74.0677485466,350002
S510082,40.6166413698,-74.0680154606,350003
S510082,40.6175165755,-74.0686575065,350004
S510082,40.6181860097,-74.0691480706,350005
S510082,40.6184134518,-74.0693154408,350006
S510082,40.6184134518,-74.0693154408,360001
S510082,40.6189898751,-74.0697396427,360002
S510082,40.6194644775,-74.0701435731,360003
S510082,40.6202298686,-74.0708035683,360004
S510082,40.6204301446,-74.0709550709,360005
S510082,40.6205316528,-74.0710344262,360006
S510082,40.620803255,-74.0712472431,360007
S510082,40.620836179,-74.0712688912,360008
S510082,40.6213810346,-74.0716855269,360009
S510082,40.6213810346,-74.0716855269,370001
S510082,40.6214589495,-74.0717450469,370002
S510082,40.6218594898,-74.0720624731,370003
S510082,40.6224630457,-74.0725350204,370004
S510082,40.6228243521,-74.0728228746,370005
S510082,40.6228243521,-74.0728228746,380001
S510082,40.6231104887,-74.0730508516,380002
S510082,40.6236700501,-74.0736386425,380003
S510082,40.6242241142,-74.0742336418,380004
S510082,40.6247152161,-74.0745656068,380005
S510082,40.625225568,-74.0748399598,380006
S510082,40.625601479,-74.0750313099,380007
S510082,40.6258898564,-74.0751836571,380008
S510082,40.6258898564,-74.0751836571,390001
S510082,40.6260048232,-74.0752443078,390002
S510082,40.6266633089,-74.0756449258,390003
S510082,40.6270605975,-74.0758820606,390004
S510082,40.6270605975,-74.0758820606,400001
S510082,40.6271654071,-74.0759445032,400002
S510082,40.6276620221,-74.0762332713,400003
S510082,40.6277635433,-74.0762874254,400004
S510082,40.6278595796,-74.0763343683,400005
S510082,40.6284696658,-74.0764539513,400006
S510082,40.6284696658,-74.0764539513,410001
S510082,40.6285429419,-74.0764684456,410002
S510082,40.6290698779,-74.0765627173,410003
S510082,40.6292976685,-74.0766026075,410004
S510082,40.629621512,-74.0766642241,410005
S510082,40.6297850832,-74.0766910716,410006
S510082,40.6297850832,-74.0766910716,420001
S510082,40.6301292415,-74.0767476688,420002
S510082,40.6301923666,-74.0767549467,420003
S510082,40.630950073,-74.0765360525,420004
S510082,40.6312713203,-74.076374298,420005
S510082,40.6313811547,-74.0763095744,420006
S510082,40.6314608107,-74.0762231997,420007
S510082,40.6319687718,-74.0759571749,420008
S510082,40.6321088042,-74.0758838376,420009
S510082,40.6321088042,-74.0758838376,430001
S510082,40.6331302151,-74.0753496182,430002
S510082,40.6333128034,-74.0752575916,430003
S510082,40.6333128034,-74.0752575916,440001
S510082,40.6334157667,-74.0752058267,440002
S510082,40.6335640602,-74.0750907024,440003
S510082,40.6337122925,-74.075069252,440004
S510082,40.6341706475,-74.0751057965,440005
S510082,40.6344149118,-74.0751384975,440006
S510082,40.6352052342,-74.0754060053,440007
S510082,40.6352683524,-74.0754240913,440008
S510082,40.6358679018,-74.075706522,440009
S510082,40.6358679018,-74.075706522,450001
S510082,40.635896713,-74.0757202461,450002
S510082,40.6359350568,-74.075846394,450003
S510082,40.6365606476,-74.0761785827,450004
S510082,40.6367527082,-74.0762904958,450005
S510082,40.6375375841,-74.0760752089,450006
S510082,40.6375375841,-74.0760752089,460001
S510082,40.6377465,-74.0760177977,460002
S510082,40.6385014501,-74.0758132798,460003
S510082,40.639519671,-74.0755377126,460004
S510082,40.639519671,-74.0755377126,470001
S510082,40.6396544638,-74.0755011127,470002
S510082,40.6397643,-74.0754327764,470003
S510082,40.6411694256,-74.0757406425,470004
S510082,40.6413807879,-74.0757192627,470005
S510082,40.6414713845,-74.0756905393,470006
S510082,40.6416114204,-74.0756114257,470007
S510082,40.6418421073,-74.0754207121,470008
S510082,40.6419160053,-74.0753238666,470009
S510082,40.6419160053,-74.0753238666,480001
S510082,40.6420206713,-74.0751866986,480002
S510082,40.6421250223,-74.0751111465,480003
S510082,40.6424418713,-74.0732521822,480004
S510082,40.642540878,-74.072946007,480005
S510082,40.6426590564,-74.072704712,480006
S510082,40.6427991607,-74.0725138868,480007
S510082,40.6428897951,-74.0724239013,480008
S510082,40.6430325622,-74.0723627991,480009
S510082,40.6431835069,-74.0723917898,480010
S510082,40.6433618584,-74.0724856713,480011
S510082,40.6434194693,-74.0725325779,480012
S510082,40.6435566331,-74.072651639,480013
S510082,40.6435621197,-74.0726563294,480014
S510083,40.5811795454,-74.1120502004,10001
S510083,40.5812647532,-74.112209465,10002
S510083,40.5817899158,-74.1112779306,10003
S510083,40.5819081649,-74.1110477231,10004
S510083,40.5821998482,-74.1102849898,10005
S510083,40.5820212061,-74.1099524077,10006
S510083,40.5820212061,-74.1099524077,20001
S510083,40.5813888271,-74.1087752327,20002
S510083,40.5807284772,-74.1075573548,20003
S510083,40.5806032599,-74.1073220731,20004
S510083,40.5806032599,-74.1073220731,30001
S510083,40.5805750379,-74.1072691078,30002
S510083,40.5798023478,-74.1058206841,30003
S510083,40.5796368466,-74.1055111863,30004
S510083,40.5796368466,-74.1055111863,40001
S510083,40.5790844404,-74.1044767771,40002
S510083,40.5789693486,-74.1042678022,40003
S510083,40.5788049415,-74.1039579539,40004
S510083,40.5788049415,-74.1039579539,50001
S510083,40.5785966914,-74.1035652415,50002
S510083,40.5780267295,-74.1024987988,50003
S510083,40.5779445493,-74.10231508,50004
S510083,40.5778623656,-74.1021349615,50005
S510083,40.5777511082,-74.1019306801,50006
S510083,40.5777511082,-74.1019306801,60001
S510083,40.5773088148,-74.1011189651,60002
S510083,40.5765572305,-74.1005598611,60003
S510083,40.5762473328,-74.1002570142,60004
S510083,40.5760773594,-74.100022775,60005
S510083,40.5751275243,-74.0982700963,60006
S510083,40.5751275243,-74.0982700963,70001
S510083,40.5747729047,-74.0976162316,70002
S510083,40.5744549993,-74.0970362204,70003
S510083,40.574096531,-74.0963809235,70004
S510083,40.574096531,-74.0963809235,80001
S510083,40.5740548738,-74.0963049108,80002
S510083,40.5736574885,-74.0955736139,80003
S510083,40.5732573537,-74.0948423218,80004
S510083,40.5728599561,-74.094114642,80005
S510083,40.5728119947,-74.0940260247,80006
S510083,40.5728119947,-74.0940260247,90001
S510083,40.5726571472,-74.0937400008,90002
S510083,40.5724570731,-74.0933761644,90003
S510083,40.5720624139,-74.0926449062,90004
S510083,40.5716622633,-74.0919100496,90005
S510083,40.5712648528,-74.0911752056,90006
S510083,40.5708847046,-74.090472429,90007
S510083,40.5708847046,-74.090472429,100001
S510083,40.5707797315,-74.0902782754,100002
S510083,40.5713675553,-74.0897211471,100003
S510083,40.5719471309,-74.0891783961,100004
S510083,40.5723756399,-74.0887650193,100005
S510083,40.5726586427,-74.0883910399,100006
S510083,40.5730178638,-74.0877705859,100007
S510083,40.5730178638,-74.0877705859,110001
S510083,40.5730709085,-74.087678866,110002
S510083,40.5741345638,-74.0858012446,110003
S510083,40.5743296993,-74.0854595274,110004
S510083,40.5746787129,-74.0848876249,110005
S510083,40.5750442347,-74.084258142,110006
S510083,40.5752305633,-74.0839423225,110007
S510083,40.5752305633,-74.0839423225,120001
S510083,40.5753327964,-74.0837689447,120002
S510083,40.5755801397,-74.0833408873,120003
S510083,40.5758357184,-74.0829092371,120004
S510083,40.5761077926,-74.0824380067,120005
S510083,40.576501885,-74.0817548952,120006
S510083,40.576501885,-74.0817548952,130001
S510083,40.5766244541,-74.081542298,130002
S510083,40.5768525476,-74.0811537984,130003
S510083,40.5770476844,-74.0807904549,130004
S510083,40.5777374551,-74.0796069404,130005
S510083,40.5780506778,-74.0791501314,130006
S510083,40.5780506778,-74.0791501314,130007
S510083,40.5780506778,-74.0791501314,140001
S510083,40.5792483311,-74.0778015784,140002
S510083,40.5793988596,-74.0776336369,140003
S510083,40.5793988596,-74.0776336369,150001
S510083,40.5803467984,-74.0765774231,150002
S510083,40.5803467984,-74.0765774231,160001
S510083,40.5814246512,-74.0753766046,160002
S510083,40.5814246512,-74.0753766046,170001
S510083,40.5815364462,-74.075251809,170002
S510083,40.5822362577,-74.0745815413,170003
S510083,40.5822362577,-74.0745815413,180001
S510083,40.5830121428,-74.0738386212,180002
S510083,40.5830121428,-74.0738386212,190001
S510083,40.5832035729,-74.0736552258,190002
S510083,40.5836249151,-74.07320099,190003
S510083,40.5836249151,-74.07320099,200001
S510083,40.5841676583,-74.0726158339,200002
S510083,40.5844368594,-74.0722813075,200003
S510083,40.5846319477,-74.0719502988,200004
S510083,40.5851098924,-74.071389176,200005
S510083,40.5861918862,-74.0705082591,200006
S510083,40.587685786,-74.0693073093,200007
S510083,40.5892182917,-74.0677823035,200008
S510083,40.5901185729,-74.0668654469,200009
S510083,40.5901185729,-74.0668654469,210001
S510083,40.5902921466,-74.0666888352,210002
S510083,40.5903415905,-74.0666240751,210003
S510083,40.5903910239,-74.0665773176,210004
S510083,40.5914347564,-74.0653397578,210005
S510083,40.5917945671,-74.0649116383,210006
S510083,40.5923411936,-74.0641776408,210007
S510083,40.5924293762,-74.0640437819,210008
S510083,40.5924293762,-74.0640437819,220001
S510083,40.5928082024,-74.0634687604,220002
S510083,40.5929070745,-74.0633608345,220003
S510083,40.5932722311,-74.0631811469,220004
S510083,40.5936346249,-74.063033861,220005
S510083,40.5937856181,-74.0629799929,220006
S510083,40.5942275475,-74.0629480032,220007
S510083,40.5948972907,-74.0629234291,220008
S510083,40.5950565035,-74.0628965733,220009
S510083,40.5950565035,-74.0628965733,230001
S510083,40.5951086594,-74.0628876205,230002
S510083,40.5952349514,-74.0628301269,230003
S510083,40.5953832095,-74.0627582505,230004
S510083,40.5958500203,-74.0623986072,230005
S510083,40.596138467,-74.0619487722,230006
S510083,40.5962675285,-74.0618444675,230007
S510083,40.5963059634,-74.0618300997,230008
S510083,40.5964514432,-74.0618194319,230009
S510083,40.5965557239,-74.0618591379,230010
S510083,40.5968410658,-74.0620754547,230011
S510083,40.5969069124,-74.0621280887,230012
S510083,40.5969069124,-74.0621280887,240001
S510083,40.5973486318,-74.0624828284,240002
S510083,40.597861682,-74.0628974153,240003
S510083,40.5983637574,-74.0633011953,240004
S510083,40.5989344212,-74.0637590617,240005
S510083,40.599129773,-74.0638986068,240006
S510083,40.599129773,-74.0638986068,250001
S510083,40.6000812876,-74.0645775949,250002
S510083,40.6000919888,-74.064583727,250003
S510083,40.6000919888,-74.064583727,260001
S510083,40.6001828125,-74.06463531,260002
S510083,40.6007508137,-74.064938351,260003
S510083,40.6012036268,-74.0650756335,260004
S510083,40.6013435866,-74.0651189833,260005
S510083,40.6020378981,-74.0653321286,260006
S510083,40.6021696337,-74.0653574657,260007
S510083,40.6022931288,-74.0653935982,260008
S510083,40.602353506,-74.065408062,260009
S510083,40.602477001,-74.0654441948,260010
S510083,40.6030478271,-74.0656032075,260011
S510083,40.6030917376,-74.0656140543,260012
S510083,40.6032975639,-74.0656718761,260013
S510083,40.6034786871,-74.065729674,260014
S510083,40.603843701,-74.0658056596,260015
S510083,40.6040934645,-74.0658275134,260016
S510083,40.6042554153,-74.065813268,260017
S510083,40.604466791,-74.0657666597,260018
S510083,40.6048621292,-74.0656121929,260019
S510083,40.6050104095,-74.0655042992,260020
S510083,40.6051147996,-74.0653495448,260021
S510083,40.6052186607,-74.0651594965,260022
S510083,40.6052186607,-74.0651594965,270001
S510083,40.6053016394,-74.0650076013,270002
S510083,40.6060422854,-74.0633513321,270003
S510083,40.6060422854,-74.0633513321,280001
S510083,40.6060436596,-74.0633480922,280002
S510083,40.6070989347,-74.0609901587,280003
S510083,40.6076493295,-74.061385021,280004
S510083,40.6076493295,-74.061385021,290001
S510083,40.6077574328,-74.0614625519,290002
S510083,40.6084817728,-74.0619926395,290003
S510083,40.6085832911,-74.0620647639,290004
S510083,40.6085832911,-74.0620647639,290005
S510083,40.6085832911,-74.0620647639,300001
S510083,40.6092362853,-74.0625551808,300002
S510083,40.609357005,-74.0626489342,300003
S510083,40.6096917374,-74.0628905533,300004
S510083,40.6100429301,-74.0631465967,300005
S510083,40.6103008352,-74.0633377255,300006
S510083,40.6103611943,-74.0633853239,300007
S510083,40.6103611943,-74.0633853239,310001
S510083,40.6103968611,-74.0634134503,310002
S510083,40.6107453098,-74.063665895,310003
S510083,40.6114740265,-74.0642043183,310004
S510083,40.6114740265,-74.0642043183,320001
S510083,40.6115409717,-74.0642537255,320002
S510083,40.6118043645,-74.0644448681,320003
S510083,40.6122213982,-74.0647550172,320004
S510083,40.6125012507,-74.0649605866,320005
S510083,40.6133517789,-74.0655881213,320006
S510083,40.6139444021,-74.0660270422,320007
S510083,40.6139444021,-74.0660270422,330001
S510083,40.6140870703,-74.0661327162,330002
S510083,40.6149513097,-74.0667711,330003
S510083,40.6150418479,-74.0668396259,330004
S510083,40.6156426978,-74.0672832598,330005
S510083,40.6158363966,-74.0674253698,330006
S510083,40.6158363966,-74.0674253698,340001
S510083,40.6162764706,-74.0677485466,340002
S510083,40.6166413698,-74.0680154606,340003
S510083,40.6175165755,-74.0686575065,340004
S510083,40.6181860097,-74.0691480706,340005
S510083,40.6184134518,-74.0693154408,340006
S510083,40.6184134518,-74.0693154408,350001
S510083,40.6189898751,-74.0697396427,350002
S510083,40.6194644775,-74.0701435731,350003
S510083,40.6202298686,-74.0708035683,350004
S510083,40.6204301446,-74.0709550709,350005
S510083,40.6205316528,-74.0710344262,350006
S510083,40.620803255,-74.0712472431,350007
S510083,40.620836179,-74.0712688912,350008
S510083,40.6213810346,-74.0716855269,350009
S510083,40.6213810346,-74.0716855269,360001
S510083,40.6214589495,-74.0717450469,360002
S510083,40.6218594898,-74.0720624731,360003
S510083,40.6224630457,-74.0725350204,360004
S510083,40.6228243521,-74.0728228746,360005
S510083,40.6228243521,-74.0728228746,370001
S510083,40.6231104887,-74.0730508516,370002
S510083,40.6236700501,-74.0736386425,370003
S510083,40.6242241142,-74.0742336418,370004
S510083,40.6247152161,-74.0745656068,370005
S510083,40.625225568,-74.0748399598,370006
S510083,40.625601479,-74.0750313099,370007
S510083,40.6258898564,-74.0751836571,370008
S510083,40.6258898564,-74.0751836571,380001
S510083,40.6260048232,-74.0752443078,380002
S510083,40.6266633089,-74.0756449258,380003
S510083,40.6270605975,-74.0758820606,380004
S510083,40.6270605975,-74.0758820606,390001
S510083,40.6271654071,-74.0759445032,390002
S510083,40.6276620221,-74.0762332713,390003
S510083,40.6277635433,-74.0762874254,390004
S510083,40.6278595796,-74.0763343683,390005
S510083,40.6284696658,-74.0764539513,390006
S510083,40.6284696658,-74.0764539513,400001
S510083,40.6285429419,-74.0764684456,400002
S510083,40.6290698779,-74.0765627173,400003
S510083,40.6292976685,-74.0766026075,400004
S510083,40.629621512,-74.0766642241,400005
S510083,40.6297850832,-74.0766910716,400006
S510083,40.6297850832,-74.0766910716,410001
S510083,40.6301292415,-74.0767476688,410002
S510083,40.6301923666,-74.0767549467,410003
S510083,40.630950073,-74.0765360525,410004
S510083,40.6312713203,-74.076374298,410005
S510083,40.6313811547,-74.0763095744,410006
S510083,40.6314608107,-74.0762231997,410007
S510083,40.6319687718,-74.0759571749,410008
S510083,40.6321088042,-74.0758838376,410009
S510083,40.6321088042,-74.0758838376,420001
S510083,40.6331302151,-74.0753496182,420002
S510083,40.6333128034,-74.0752575916,420003
S510083,40.6333128034,-74.0752575916,430001
S510083,40.6334157667,-74.0752058267,430002
S510083,40.6335640602,-74.0750907024,430003
S510083,40.6337122925,-74.075069252,430004
S510083,40.6341706475,-74.0751057965,430005
S510083,40.6344149118,-74.0751384975,430006
S510083,40.6352052342,-74.0754060053,430007
S510083,40.6352683524,-74.0754240913,430008
S510083,40.6358679018,-74.075706522,430009
S510083,40.6358679018,-74.075706522,440001
S510083,40.635896713,-74.0757202461,440002
S510083,40.6359350568,-74.075846394,440003
S510083,40.6365606476,-74.0761785827,440004
S510083,40.6367527082,-74.0762904958,440005
S510083,40.6375375841,-74.0760752089,440006
S510083,40.6375375841,-74.0760752089,450001
S510083,40.6377465,-74.0760177977,450002
S510083,40.6385014501,-74.0758132798,450003
S510083,40.639519671,-74.0755377126,450004
S510083,40.639519671,-74.0755377126,460001
S510083,40.6396544638,-74.0755011127,460002
S510083,40.6397643,-74.0754327764,460003
S510083,40.6411694256,-74.0757406425,460004
S510083,40.6413807879,-74.0757192627,460005
S510083,40.6414713845,-74.0756905393,460006
S510083,40.6416114204,-74.0756114257,460007
S510083,40.6418421073,-74.0754207121,460008
S510083,40.6419160053,-74.0753238666,460009
S510083,40.6419160053,-74.0753238666,470001
S510083,40.6420206713,-74.0751866986,470002
S510083,40.6421250223,-74.0751111465,470003
S510083,40.6424418713,-74.0732521822,470004
S510083,40.642540878,-74.072946007,470005
S510083,40.6426590564,-74.072704712,470006
S510083,40.6427991607,-74.0725138868,470007
S510083,40.6428897951,-74.0724239013,470008
S510083,40.6430325622,-74.0723627991,470009
S510083,40.6431835069,-74.0723917898,470010
S510083,40.6433618584,-74.0724856713,470011
S510083,40.6434194693,-74.0725325779,470012
S510083,40.6435566331,-74.072651639,470013
S510083,40.6435621197,-74.0726563294,470014
S520095,40.6273205259,-74.0767134573,10001
S520095,40.6276722529,-74.0773536723,10002
S520095,40.6277435057,-74.0775194718,10003
S520095,40.6287975592,-74.0794477261,10004
S520095,40.6287975592,-74.0794477261,20001
S520095,40.6289497024,-74.0797256682,20002
S520095,40.6294924502,-74.0807566705,20003
S520095,40.6300105268,-74.0817300167,20004
S520095,40.6303017037,-74.0814061321,20005
S520095,40.6305814678,-74.0816936082,20006
S520095,40.6305814678,-74.0816936082,30001
S520095,40.6308914017,-74.082012107,30002
S520095,40.6314646382,-74.0826036613,30003
S520095,40.6322737452,-74.0834405092,30004
S520095,40.6324964474,-74.0836803737,30005
S520095,40.6324964474,-74.0836803737,40001
S520095,40.6336395702,-74.0849121839,40002
S520095,40.6337601273,-74.0852005666,40003
S520095,40.6339214875,-74.0856147431,40004
S520095,40.6339214875,-74.0856147431,50001
S520095,40.6339217617,-74.0856151037,50002
S520095,40.6339545997,-74.0857484523,50003
S520095,40.633990212,-74.0858421729,50004
S520095,40.6345330406,-74.0866931576,50005
S520095,40.6347346438,-74.0865125529,50006
S520095,40.6347346438,-74.0865125529,60001
S520095,40.6353158307,-74.0859915991,60002
S520095,40.6357855643,-74.0854877877,60003
S520095,40.6361161867,-74.0852850024,60004
S520095,40.6361161867,-74.0852850024,70001
S520095,40.6363594853,-74.0851354283,70002
S520095,40.6366088482,-74.0856906116,70003
S520095,40.6366910518,-74.0858780744,70004
S520095,40.6367869628,-74.0860871736,70005
S520095,40.6368527566,-74.0861953495,70006
S520095,40.6371544199,-74.086545235,70007
S520095,40.6376831707,-74.0871321417,70008
S520095,40.6376831707,-74.0871321417,80001
S520095,40.6377879331,-74.0872486581,80002
S520095,40.6378482663,-74.0873171956,80003
S520095,40.6379140972,-74.0873749312,80004
S520095,40.6382598298,-74.0875195083,80005
S520095,40.6384492032,-74.0875413754,80006
S520095,40.638641346,-74.0875308181,80007
S520095,40.6391602107,-74.0873981818,80008
S520095,40.6398932144,-74.0872045692,80009
S520095,40.6401493518,-74.0871396858,80010
S520095,40.6401493518,-74.0871396858,90001
S520095,40.6403324638,-74.0870934434,90002
S520095,40.6406124885,-74.0870181409,90003
S520095,40.6413372545,-74.0868281124,90004
S520095,40.6414739719,-74.0867918972,90005
S520095,40.6414739719,-74.0867918972,100001
S520095,40.6419082826,-74.0866775166,100002
S520095,40.6424070976,-74.0865603356,100003
S520095,40.6424070976,-74.0865603356,110001
S520095,40.6425644013,-74.0865234252,110002
S520095,40.642844949,-74.0857490672,110003
S520095,40.6431282415,-74.0849674994,110004
S520095,40.6434307739,-74.0841427085,110005
S520095,40.6434307739,-74.0841427085,110006
S520095,40.6434307739,-74.0841427085,120001
S520095,40.6440260576,-74.0845974903,120002
S520095,40.644648774,-74.0850703324,120003
S520095,40.6456607413,-74.0858535842,120004
S520095,40.6456607413,-74.0858535842,130001
S520095,40.6457076501,-74.0858896796,130002
S520095,40.6459243879,-74.086023289,130003
S520095,40.6458203311,-74.0856952347,130004
S520095,40.6455134588,-74.0849633298,130005
S520095,40.6452091218,-74.0841363028,130006
S520095,40.6452091218,-74.0841363028,140001
S520095,40.6450861249,-74.0838024656,140002
S520095,40.6449245339,-74.0833193978,140003
S520095,40.6447383364,-74.0826993702,140004
S520095,40.6446452493,-74.0823713405,140005
S520095,40.6446552308,-74.0822311784,140006
S520095,40.6446552308,-74.0822311784,150001
S520095,40.6447622578,-74.0807088482,150002
S520095,40.6447622578,-74.0807088482,160001
S520095,40.6447922005,-74.0802815137,160002
S520095,40.6434315352,-74.0792060668,160003
S520095,40.6433382623,-74.0791338884,160004
S520095,40.6432315465,-74.0790523255,160005
S520095,40.6432315465,-74.0790523255,170001
S520095,40.6423613571,-74.078387561,170002
S520095,40.6423613571,-74.078387561,180001
S520095,40.6421147295,-74.0781991781,180002
S520095,40.6418019838,-74.077964597,180003
S520095,40.6415851902,-74.0778994845,180004
S520095,40.6418958272,-74.0771925182,180005
S520095,40.6418958272,-74.0771925182,190001
S520095,40.6419618026,-74.0770423365,190002
S520095,40.6395275779,-74.0764486049,190003
S520095,40.6396092275,-74.0758383194,190004
S520095,40.6396092275,-74.0758383194,200001
S520095,40.6396544638,-74.0755011127,200002
S520095,40.6397643,-74.0754327764,200003
S520095,40.6411694256,-74.0757406425,200004
S520095,40.6413807879,-74.0757192627,200005
S520095,40.6414713845,-74.0756905393,200006
S520095,40.6416114204,-74.0756114257,200007
S520095,40.6418421073,-74.0754207121,200008
S520095,40.6419160053,-74.0753238666,200009
S520095,40.6419160053,-74.0753238666,210001
S520095,40.6420206713,-74.0751866986,210002
S520095,40.6421250223,-74.0751111465,210003
S520095,40.6424418713,-74.0732521822,210004
S520095,40.642540878,-74.072946007,210005
S520095,40.6426590564,-74.072704712,210006
S520095,40.6427991607,-74.0725138868,210007
S520095,40.6428897951,-74.0724239013,210008
S520095,40.6430325622,-74.0723627991,210009
S520095,40.6431835069,-74.0723917898,210010
S520095,40.6433618584,-74.0724856713,210011
S520095,40.6434194693,-74.0725325779,210012
S520095,40.6435566331,-74.072651639,210013
S520095,40.6436004903,-74.0727453751,210014
S520095,40.643597636,-74.0729183351,210015
S520095,40.6435068729,-74.0732101107,210016
S520095,40.6435068729,-74.0732101107,210017
S520105,40.6434785519,-74.0732882732,10001
S520105,40.6430834302,-74.0743735346,10002
S520105,40.6430531233,-74.0745500658,10003
S520105,40.6430695031,-74.0746870121,10004
S520105,40.6430913911,-74.0747951377,10005
S520105,40.6430693414,-74.0749356444,10006
S520105,40.6430198813,-74.0750184663,10007
S520105,40.6428550934,-74.0751732254,10008
S520105,40.6427754666,-74.0752163759,10009
S520105,40.6426189151,-74.0753675399,10010
S520105,40.6425227864,-74.0754611182,10011
S520105,40.6424596896,-74.0754106001,10012
S520105,40.6422977925,-74.0753419539,10013
S520105,40.6422017229,-74.0753454488,10014
S520105,40.6420369677,-74.0754497588,10015
S520105,40.6419463521,-74.0755073093,10016
S520105,40.6418263373,-74.0756105883,10017
S520105,40.6418263373,-74.0756105883,20001
S520105,40.6416991822,-74.075719624,20002
S520105,40.641512466,-74.0758275107,20003
S520105,40.6412983376,-74.0758813165,20004
S520105,40.6412187319,-74.0758920357,20005
S520105,40.6410650385,-74.0758702414,20006
S520105,40.6397916673,-74.0755553158,20007
S520105,40.6396544638,-74.0755011127,20008
S520105,40.6395708851,-74.0761258096,20009
S520105,40.6395708851,-74.0761258096,30001
S520105,40.6395275779,-74.0764486049,30002
S520105,40.6418322701,-74.0770108383,30003
S520105,40.6418322701,-74.0770108383,40001
S520105,40.6419618026,-74.0770423365,40002
S520105,40.6415851902,-74.0778994845,40003
S520105,40.6418019838,-74.077964597,40004
S520105,40.6419309229,-74.0780613163,40005
S520105,40.6419309229,-74.0780613163,50001
S520105,40.6421147295,-74.0781991781,50002
S520105,40.6433382623,-74.0791338884,50003
S520105,40.6434315352,-74.0792060668,50004
S520105,40.6436570332,-74.0793843425,50005
S520105,40.6436570332,-74.0793843425,60001
S520105,40.6447922005,-74.0802815137,60002
S520105,40.6450615873,-74.0804969654,60003
S520105,40.6450615873,-74.0804969654,70001
S520105,40.6458154286,-74.0811007434,70002
S520105,40.6459470635,-74.081263062,70003
S520105,40.6460210527,-74.081432518,70004
S520105,40.6461305752,-74.0818110228,70005
S520105,40.6461344066,-74.081826883,70006
S520105,40.6461344066,-74.081826883,80001
S520105,40.6465654659,-74.0835563989,80002
S520105,40.6465654659,-74.0835563989,90001
S520105,40.6467573124,-74.0843270821,90002
S520105,40.6468256644,-74.0846911293,90003
S520105,40.646872057,-74.0850551492,90004
S520105,40.6468827503,-74.0854407454,90005
S520105,40.6468496253,-74.0856929531,90006
S520105,40.6467973643,-74.0858406324,90007
S520105,40.6464894281,-74.0865357222,90008
